dataset_id,split,engine_id,cycle,rul_true,rul_true_raw,rul_pred,dataset_family,model_name,source_type,source_truth,source_predictions,prediction_artifact_kind,abs_error,residual,final_cycle,is_final_cycle
DS01,test,8,1,88.0,,65.20383,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,22.796170000000004,-22.796170000000004,89,False
DS01,test,8,2,87.0,,81.53065,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.469350000000006,-5.469350000000006,89,False
DS01,test,8,3,86.0,,81.31291,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.687089999999998,-4.687089999999998,89,False
DS01,test,8,4,85.0,,86.05671,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.0567099999999954,1.0567099999999954,89,False
DS01,test,8,5,84.0,,85.541885,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.5418849999999935,1.5418849999999935,89,False
DS01,test,8,6,83.0,,82.59835,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.4016500000000036,-0.4016500000000036,89,False
DS01,test,8,7,82.0,,83.000175,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.0001749999999987,1.0001749999999987,89,False
DS01,test,8,8,81.0,,79.33049,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.6695100000000025,-1.6695100000000025,89,False
DS01,test,8,9,80.0,,81.351906,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.3519059999999996,1.3519059999999996,89,False
DS01,test,8,10,79.0,,84.80975,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.809749999999994,5.809749999999994,89,False
DS01,test,8,11,78.0,,82.53144,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.5314400000000035,4.5314400000000035,89,False
DS01,test,8,12,77.0,,82.483086,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.483086,5.483086,89,False
DS01,test,8,13,76.0,,79.8654,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.865399999999994,3.865399999999994,89,False
DS01,test,8,14,75.0,,83.37801,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,8.378010000000003,8.378010000000003,89,False
DS01,test,8,15,74.0,,85.87471,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,11.874709999999993,11.874709999999993,89,False
DS01,test,8,16,73.0,,83.46547,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,10.465469999999996,10.465469999999996,89,False
DS01,test,8,17,72.0,,79.66531,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,7.665310000000005,7.665310000000005,89,False
DS01,test,8,18,71.0,,80.20591,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,9.205910000000003,9.205910000000003,89,False
DS01,test,8,19,70.0,,69.77112,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.22888000000000375,-0.22888000000000375,89,False
DS01,test,8,20,69.0,,74.867905,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.867904999999993,5.867904999999993,89,False
DS01,test,8,21,68.0,,73.8927,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.892700000000005,5.892700000000005,89,False
DS01,test,8,22,67.0,,78.89195,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,11.891949999999994,11.891949999999994,89,False
DS01,test,8,23,66.0,,81.91412,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,15.914119999999997,15.914119999999997,89,False
DS01,test,8,24,65.0,,81.74098,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,16.740979999999993,16.740979999999993,89,False
DS01,test,8,25,64.0,,80.84388,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,16.84388,16.84388,89,False
DS01,test,8,26,63.0,,78.32904,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,15.329040000000006,15.329040000000006,89,False
DS01,test,8,27,62.0,,63.879524,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.8795240000000035,1.8795240000000035,89,False
DS01,test,8,28,61.0,,82.6103,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,21.610299999999995,21.610299999999995,89,False
DS01,test,8,29,60.0,,61.934322,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.9343220000000017,1.9343220000000017,89,False
DS01,test,8,30,59.0,,79.01501,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,20.015010000000004,20.015010000000004,89,False
DS01,test,8,31,58.0,,60.580402,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.5804019999999994,2.5804019999999994,89,False
DS01,test,8,32,57.0,,55.87618,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.123820000000002,-1.123820000000002,89,False
DS01,test,8,33,56.0,,71.43009,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,15.430090000000007,15.430090000000007,89,False
DS01,test,8,34,55.0,,71.54675,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,16.546750000000003,16.546750000000003,89,False
DS01,test,8,35,54.0,,72.86916,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,18.869159999999994,18.869159999999994,89,False
DS01,test,8,36,53.0,,59.68041,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.680410000000002,6.680410000000002,89,False
DS01,test,8,37,52.0,,60.10831,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,8.108310000000003,8.108310000000003,89,False
DS01,test,8,38,51.0,,57.277992,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.277991999999998,6.277991999999998,89,False
DS01,test,8,39,50.0,,52.20882,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.208820000000003,2.208820000000003,89,False
DS01,test,8,40,49.0,,61.485485,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,12.485484999999997,12.485484999999997,89,False
DS01,test,8,41,48.0,,69.507034,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,21.507034000000004,21.507034000000004,89,False
DS01,test,8,42,47.0,,61.622173,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,14.622172999999997,14.622172999999997,89,False
DS01,test,8,43,46.0,,52.220226,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.220225999999997,6.220225999999997,89,False
DS01,test,8,44,45.0,,40.142124,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.857875999999997,-4.857875999999997,89,False
DS01,test,8,45,44.0,,39.86974,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.13026,-4.13026,89,False
DS01,test,8,46,43.0,,43.83156,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.8315600000000032,0.8315600000000032,89,False
DS01,test,8,47,42.0,,44.9328,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.9328000000000003,2.9328000000000003,89,False
DS01,test,8,48,41.0,,34.784485,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.2155150000000035,-6.2155150000000035,89,False
DS01,test,8,49,40.0,,34.530617,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.4693830000000005,-5.4693830000000005,89,False
DS01,test,8,50,39.0,,39.71042,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.7104199999999992,0.7104199999999992,89,False
DS01,test,8,51,38.0,,33.628086,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.371913999999997,-4.371913999999997,89,False
DS01,test,8,52,37.0,,39.17462,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.1746199999999973,2.1746199999999973,89,False
DS01,test,8,53,36.0,,33.71575,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.28425,-2.28425,89,False
DS01,test,8,54,35.0,,33.392647,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.6073530000000034,-1.6073530000000034,89,False
DS01,test,8,55,34.0,,36.564304,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.564304,2.564304,89,False
DS01,test,8,56,33.0,,34.850643,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.850642999999998,1.850642999999998,89,False
DS01,test,8,57,32.0,,31.652807,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.34719300000000075,-0.34719300000000075,89,False
DS01,test,8,58,31.0,,28.818254,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.1817460000000004,-2.1817460000000004,89,False
DS01,test,8,59,30.0,,26.463865,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.5361350000000016,-3.5361350000000016,89,False
DS01,test,8,60,29.0,,29.603975,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.6039749999999984,0.6039749999999984,89,False
DS01,test,8,61,28.0,,27.073364,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.9266359999999985,-0.9266359999999985,89,False
DS01,test,8,62,27.0,,23.098055,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.9019450000000013,-3.9019450000000013,89,False
DS01,test,8,63,26.0,,23.647263,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.352737000000001,-2.352737000000001,89,False
DS01,test,8,64,25.0,,22.715334,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.2846660000000014,-2.2846660000000014,89,False
DS01,test,8,65,24.0,,22.895628,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.1043720000000015,-1.1043720000000015,89,False
DS01,test,8,66,23.0,,22.10914,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.89086,-0.89086,89,False
DS01,test,8,67,22.0,,19.973158,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.0268419999999985,-2.0268419999999985,89,False
DS01,test,8,68,21.0,,21.987923,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.9879229999999986,0.9879229999999986,89,False
DS01,test,8,69,20.0,,15.231674,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.768326,-4.768326,89,False
DS01,test,8,70,19.0,,16.437683,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.562317,-2.562317,89,False
DS01,test,8,71,18.0,,16.520742,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.4792580000000015,-1.4792580000000015,89,False
DS01,test,8,72,17.0,,14.6352,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.3648000000000007,-2.3648000000000007,89,False
DS01,test,8,73,16.0,,13.113939,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.8860609999999998,-2.8860609999999998,89,False
DS01,test,8,74,15.0,,12.445331,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.5546690000000005,-2.5546690000000005,89,False
DS01,test,8,75,14.0,,12.438662,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.5613379999999992,-1.5613379999999992,89,False
DS01,test,8,76,13.0,,11.784726,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.2152740000000009,-1.2152740000000009,89,False
DS01,test,8,77,12.0,,9.765443,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS01/test_DS01_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS01_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.2345570000000006,-2.2345570000000006,89,False
